搜索关键词,视频BV号,视频标题,评论作者,评论者ID,性别,评论时间,IP属地,点赞数,评论内容
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,三生有幸发芽,3546728550632173.0,保密,2026-04-17 14:57:54,广东,16.0,没什么软用，都是噱头，AI只看结果，是无法知道这个人内心里面的比重的。
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,-四天-,511865396.0,保密,2026-04-17 08:32:42,上海,5.0,我都能理解，但模仿实习生是什么鬼，赛博背锅吗？[滑稽]
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,猫剑0_0,11366551.0,保密,2026-04-17 20:24:28,广东,4.0,"[辣眼睛]神话ai了，我自己也写自己skill给我出prd，但即便如此，我也得针对不同异常场景重新配置提示词、重组skill工具，从成本讲其实非常高，无论是时间成本还是token成本，一个万字需求再不考虑知识库补充和其他prd补充的情况下随随便便几十万token，这还是一次性，还要反复蒸馏和补充问题才能勉强达到标准prd的50%。
人这种生物就是会各种出错，但人类可以自行判断是写错了还是流程考虑不周，更别提还有那些辣鸡屎山历史债，让ai去蒸馏辣鸡屎山能给出什么好玩意儿？
对了，最近很火的替代前端ai，只能做一次性项目，因为ai它如果要考虑架构扩展性，那就不是几百万几千万token能处理的了[微笑]，自己算算钱。
另外最近火到爆的claude code，差不多接近2000每月，处理完的代码还得人工拼装进历史屎山[辣眼睛]。
当然如果你司的系统从0-1都是一个ai写的，说不定能解决上述问题，但我目前没有碰到过这种为了醋包盘饺子的公司[doge_金箍]"
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,博厚高明悠久,84343.0,男,2026-04-16 16:14:35,江苏,148.0,有没有一种可能，现在的AI不如人，离职员工的文档被蒸馏后的.skill不如真人，只是因为AI技术还没发展到位，就像早期的汽车不如马车？现在AI进步的速度太可怕了，很难说强AI会何时出现，甚至AI不用处处比真人强，它只要在“创造剩余价值”方面超过70%的普通人，让资本相信使用AI比雇佣大部分员工更经济实惠，就能把我们大部分人都干失业，甚至失去大部分社会价值了？
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,-烟花易冷---,329555660.0,女,2026-04-16 21:16:32,江苏,13.0,其实就类似ai聊天角色扮演，本身还是吃模型自身性能
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,嘿手,22459032.0,保密,2026-04-16 22:04:49,广东,31.0,我觉得可以参考配音行业，配音行业存在企业购买配音演员音源自行配音的行为。既然一个人的声音可以有版权，那一个人的行为模式可不可以有版权呢？我认为是可以的。it行业不是喜欢签竞业协议么？那现在就可以弄一份带行为模式使用权的竞业协议，离职者不去相关行业工作，领竞业赔偿，而这段时间企业可以获得行为模式使用权，但期限结束以后，离职者可以再到相关行业就业，企业也不能再使用离职者的行为模式。
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,Liinme,129142193.0,保密,2026-04-16 16:21:17,山东,4.0,"那赛博的我能代替我坐牢么？
能，那我还怕个锤子
不能，那我还怕个锤子"
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,大帅司令黑蛋,481328850.0,保密,2026-04-18 05:14:39,浙江,2.0,既然这样  为何不直接购买 那些编程大佬的蒸馏 肯定比自家的员工好啊
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,野望征程,14189127.0,男,2026-04-17 00:16:44,浙江,1.0,雪鸡你不日更我也要把你蒸馏了[doge]
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,暗银骑士,102418861.0,男,2026-04-16 21:51:02,四川,3.0,想要知道ai会不会代替人其实就看几个点就可以了，在不考虑aitoken消耗的情况下（这玩意其实才是现在阶段ai发展最大问题，一本4m的小说，全部分析要8块，同时还经常出现问题），怎么保证ai数据库的纯洁不受污染和解决ai幻觉问题。前者已经有教程怎么“下毒”了，证明了“可行性”，后者至少目前根本看不见成功的希望。你会用一个出了问题你都不知道出在哪里（甚至可能在训练时就已经出现问题但没有发现，问题越积越大，但到你这才爆发）且花销巨大（大d老师一个月的花销都不是小数目，而且复合操作更花钱）的ai，还是简单靠谱一看就知道问题所在的人？如果说公司自行训练，好我可以比较明确的说，出去上面2个问题外，训练用的庞大空间和电量怎么负责，不要说10B就可以了，10B比智障好不了哪去，ds3.2训练一次要671B一次，公司可能拿这么多储存去训练？更不要说电费。然后现在ds3.2每百万token是2元（硅基流动），即一个200kb左右的文件大概在0.4元一次，还不算思考的token，不算操作电脑的token，即修改一次对应文件就要花0.4人民币。你看看上面的花费，这还是极为基础，完全不涉及硬件方面和实际应用方面，如果你经常用ai，甚至会知道目前ai的短板不止这些（如注意力，文样八股，偷懒），ai真的可能代替人吗？
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,万恶之源XANA,2799432.0,保密,2026-04-16 16:29:10,辽宁,5.0,还好我是做传统手工艺加工，老板只管发料，我在我自己工作室做，至于东西各种东西咋做出来的，完全保密[吃瓜]，教会别人只会要么被资本利用，要么增加竞争者，闲的蛋疼，不够我看如果发展到机器人可以做到cnc的加工精度和组装精度，我的工作也差不多要被取代吧
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,大Mouse君,2811260.0,男,2026-04-19 09:57:04,辽宁,9.0,要不是昨天AI给我做单位考勤表时把全年的工作日和休息日时间都能算错了，我还真就信了AI的“万能”[捂脸][捂脸][捂脸][捂脸][捂脸]
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,wxkingspin,1027251757.0,保密,2026-04-17 00:10:46,北京,18.0,一般的员工公司蒸馏你干嘛？为模仿你干啥啥不行吗？要蒸馏直接蒸馏岗位描述里那个样样精通的六边形战士不好吗？只有当你的能力超出了一般的认知范围的时候，也就是说别人不知道你是如何做到的，才需要用你的日常数据去训练AI
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,spidey0216,20219695.0,男,2026-04-17 12:24:16,北京,21.0,这集我看过，工人因为大机器生产抢了自己的工作而砸毁机器。你以为我要说最终毫无作用？nonono，变革时代诞生了马克思；下一次变革时代会诞生新的东西的
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,Sirius_32,293839738.0,男,2026-04-17 10:32:38,北京,2.0,问题不大，他们蒸馏我只会蒸馏出一个废物.skill...
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,夜猫子也有彩虹,3546680301456029.0,保密,2026-04-17 23:05:39,上海,1.0,用过AI就知道AI有多好用，也知道它愚蠢起来有多愚蠢，到最后还是要人来判断
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,崭新之黎明,382396805.0,保密,2026-04-16 23:43:56,山东,35.0,"不用担心，就跟那个笑话说的一样，机器人无法坐牢[笑哭]
ai没有消费能力。老板虽然赚钱多了，但老板的消费并没有增加，反而整个社会会因为老板裁员，消费总量在减少[吃瓜]
这也是为什么，十几年前就有各类自动化生产链了，但各大工厂依旧还在大量招人打螺丝的原因。为了提供就业[OK]
如果老板选择用ai，而裁去人类员工，那铁拳就会让老板把多赚的钱吐出来，强行把ai的成本拉高。"
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,escrocl,100631989.0,保密,2026-04-16 20:11:44,江西,3.0,是一些类似ai客服的工作   还是要人 相当于炼傀 人的助手  替代不了人
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,七夜七曜,6399108.0,男,2026-04-17 00:01:39,广东,19.0,"答案是，低价，目前ai处理复杂任务的成本还是挺高的。人类，相对ai是更廉价的成本~[doge]
（个人看法，仅供参考，狗头保命）"
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,夏天回到过去,402472021.0,保密,2026-04-17 11:15:52,贵州,5.0,这等不等于冒用别人身份？如果利用打不好的影响真人的声誉呢？！法律法规要监管这个Ai顶着你名头发东西
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,嘿嘿嘿zhnimi,43924234.0,保密,2026-04-17 23:10:06,江苏,1.0,[银魂_justaway]张雪峰他老婆和父母同意蒸馏他吗？
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,飞得到的,29947465.0,男,2026-04-18 12:21:19,广东,1.0,那能吃空饷吗？[阴险]
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,时光丽影,1795451500.0,男,2026-04-19 21:57:04,安徽,1.0,"你希望的：失去的亲人能如同陪伴在你左右。
现实鬼故事：你最讨厌的上司和同事永远陪伴在你左右。[doge]"
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,-许星大大-,660168870.0,男,2026-04-16 22:27:06,湖南,31.0,不对啊，如果有能力模仿一个人的工作能力，那为什么不直接捏个属性更高的出来？或者说直接选一个比一般人能力高的多的ai。因为既然模仿的是一个人，那注定会有一些效率不高的冗余数据。就算不模仿的话，可能会导致人处理的一些事情不好处理。那也可以把相关技术封装成一种高性能的工具，让人来操纵个大概就行了。为啥一定要复制啊？[思考]除附加情绪价值以外，好像作为效率来讲偏低了吧？
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,z_xdxm,4848087.0,保密,2026-04-16 16:26:29,浙江,3.0,"skill文档只不过是个规范文档，需求清晰的话ai并不需要skill文档[doge_金箍][doge_金箍]
所以直接开除就好啦，完全不用担心被蒸馏成skill"
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,niewy,287749407.0,保密,2026-04-19 07:27:28,广东,1.0,我觉得信任ai到这种地步，看来是被ai坑的太少了
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,AAA压延铜板箔材,13854987.0,男,2026-04-17 11:44:17,山东,2.0,"哈哈，我支持蒸馏退休工人，不支持工厂、公司、资本以各种理由辞退并蒸馏员工。
解放生产力是好的，但必须解决这些被解放的生产力的生存与生活问题"
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,Weit枫,443243047.0,保密,2026-04-16 16:01:07,上海,20.0,把标题的员工和同事顺序换一下，[doge]
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,长琴的小水虺,15211262.0,女,2026-04-16 16:46:04,湖南,6.0,现在最担心就是我们每个人能作为谋生工具的标准化部分被不怀好意的人盗取，让我们被迫去非标准化自己。。我们几年甚至十几年的经历才总结出来的一套自我运行的标准流程，好不容易依靠这个流程变现了，有人利用AI直接窃取了它，用我们的流程替代了我们，我们难道要再花个十几年重新去构筑一套新模式吗？中间这个探索的过程所耗费的时间又由谁来承担呢？就和做研究一样，谁也不希望自己做了许多年的成果被窃取，至少也该换取对应的报酬。现在回看前人总结的理论似乎也不算特别复杂，但是那何尝不是花费了无数时间实验论证出来的吗？一直创新并不是一件容易的事，太多天才江郎才尽的例子了，更何况普罗大众。看如何发展吧，希望不是放任把每个人当作干电池给AI充完电就扔
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,题墨为知己,349724278.0,男,2026-04-16 17:26:57,广东,1.0,没准Up早就被炼化了，跟我们聊天的只是拥有他数据的一个机器人[哦呼]
数字分身,BV1RkdhBnEUw,老板“炼化”员工、同事赛博永生，AI蒸馏攻防战就这么开始了？【雪鸡观察局416】,ETN_雪夜默殇,35408506.0,男,2026-04-18 19:35:11,江西,4.0,一个人本来会经历两次死亡，但是ai把人第二次死亡拉长了。如果死后会被做成ai，其实也不是不行。但是人还活着就被做成ai，还是算了吧。
